name,type,status,latitude,longitude,address,country,zip,timeZone
MIA1,AR Sortable,Active,25.90017,-80.26284,"14000 NW 37th Ave, Opa-Locka, FL",United States,33054,America/New_York (UTC:-04:00)
MKC6,AR Sortable,Active,39.09795,-94.73854,"6925 Riverview Avenue, Kansas City, KS",United States,66102,America/Chicago (UTC:-05:00)
MKE1,AR Sortable,Active,42.60749,-87.94765,"3501 120th  Avenue, Kenosha, WI",United States,53144-7502,America/Chicago (UTC:-05:00)
MKE2,AR Sortable,Active,42.86757,-87.9282,"9700 South 13th Street, Oak Creek, WI",United States,53154,America/Chicago (UTC:-05:00)
MKE3,AR Sortable,Active,43.11724,-89.2038,"Village of Cottage Grove, Cottage Grove, WI",United States,53527,America/Chicago (UTC:-05:00)
MLB2,AR Sortable,Active,38.7946,-106.53484,"Space Coast Parkway and St. Johns Heritage Parkway, Melbourne, FL",United States,32934,America/Denver (UTC:-06:00)
MLI1,AR Sortable,Active,41.60721,-90.60292,"2022 Research Parkway, Davenport, IA",United States,52806,America/Chicago (UTC:-05:00)
MQY1,AR Sortable,Active,36.19047,-86.47945,"6060 Golden Bear Gateway, Mt. Juliet, TN",United States,37122,America/Chicago (UTC:-05:00)
MSP1,AR Sortable,Active,44.8001,-93.48874,"2601 4th Avenue East, Shakopee, MN",United States,55379,America/Chicago (UTC:-05:00)
MTN1,AR Sortable,Active,39.72798,-75.61317,"1025 Boxwood Road, Wilmington, DE",United States,19804,America/New_York (UTC:-04:00)
OAK4,AR Sortable,Active,37.74568,-121.40601,"1555 North Chrisman Road, Tracy, CA",United States,95304,America/Los_Angeles (UTC:-07:00)
OAK80,AR Sortable,Active,37.74568,-121.40601,"1555 North Chrisman Road, Tracy, CA",United States,95304,America/Los_Angeles (UTC:-07:00)
OKC1,AR Sortable,Active,35.3715,-97.58057,"9201 South Portland Avenue, Oklahoma, OK",United States,73159,America/Chicago (UTC:-05:00)
OMA2,AR Sortable,Active,41.15054,-96.13443,"14150 & 14248 HWY 370, Omaha, NE",United States,68138,America/Chicago (UTC:-05:00)
ORD5,AR Sortable,Active,41.52466,-87.78604,"7001 Vollmer RD, Matteson, IL",United States,60443,America/Chicago (UTC:-05:00)
ORF3,AR Sortable,Active,36.8102,-76.47298,"2020 Northgate Commerce Pkwy, Suffolk, VA",United States,23435,America/New_York (UTC:-04:00)
ORH3,AR Sortable,Active,42.14352,-72.00603,"53 Sturbridge Road, Charlton, MA",United States,1507,America/New_York (UTC:-04:00)
OXR1,AR Sortable,Active,34.21375,-119.13239,"3100 Sakioka Dr, Oxnard, CA",United States,93030,America/Los_Angeles (UTC:-07:00)
PAE2,AR Sortable,Active,48.15045,-122.16708,"4620 and 5002 172nd St. NE, Arlington, WA",United States,98223,America/Los_Angeles (UTC:-07:00)
PCW1,AR Sortable,Active,41.54769,-83.57887,"27400 Crossroads Parkway, Rossford, OH",United States,43460,America/New_York (UTC:-04:00)
PDX8,AR Sortable,Active,45.14417,-122.89507,"450 S. Butteville Road, Woodburn, OR",United States,97071,America/Los_Angeles (UTC:-07:00)
PDX9,AR Sortable,Active,45.55366,-122.39941,"1250 NW Swigert Way, Troutdale, OR",United States,97060,America/Los_Angeles (UTC:-07:00)
PSP1,AR Sortable,Active,33.92841,-117.00223,"1010 West Fourth Street, Beaumont, CA",United States,92223,America/Los_Angeles (UTC:-07:00)
PVD2,AR Sortable,Active,41.8263,-71.52664,"2120 Hartford Ave, Johnston, RI",United States,2919,America/New_York (UTC:-04:00)
RDU1,AR Sortable,Active,35.71481,-78.58691,"4851 Jones Sausage Road, Garner, NC",United States,27529,America/New_York (UTC:-04:00)
RIC4,AR Sortable,Active,37.60412,-77.41577,"5901 Richmond Henrico Turnpike, Richmond, VA",United States,23222,America/New_York (UTC:-04:00)
ROC1,AR Sortable,Active,43.15366,-77.75009,"2600 Manitou Road, Rochester, NY",United States,14624,America/New_York (UTC:-04:00)
SAN3,AR Sortable,Active,32.56584,-116.9324,"6971 Otay Mesa Road, San Diego, CA",United States,92154,America/Los_Angeles (UTC:-07:00)
SAT2,AR Sortable,Active,29.83621,-97.96271,"1401 East McCarty Lane, San Marcos, TX",United States,78666,America/Chicago (UTC:-05:00)
SAT3,AR Sortable,Active,29.42355,-98.35403,"6806 Cal Turner Dr., San Antonio, TX",United States,78220,America/Chicago (UTC:-05:00)
SAV4,AR Sortable,Active,32.07643,-81.22139,"150 Oak Meadow Dr, Pooler, GA",United States,31322,America/New_York (UTC:-04:00)
SBD6,AR Sortable,Active,33.98695,-117.61284,"4707 Baker Ave, Ontario, CA",United States,91762,America/Los_Angeles (UTC:-07:00)
SCK6,AR Sortable,Active,37.75175,-121.40291,"1500 E Grant Line Road, Tracy, CA",United States,95304,America/Los_Angeles (UTC:-07:00)
SEA6,AR Sortable,Active,47.41413,-122.25771,"21005 64th Avenue South, Kent, WA",United States,98032,America/Los_Angeles (UTC:-07:00)
SHV1,AR Sortable,Active,32.53801,-93.78281,"1625 Corporate Drive, Shreveport, LA",United States,71107,America/Chicago (UTC:-05:00)
SLC1,AR Sortable,Active,40.78571,-112.03027,"777 North 5600 West, Salt Lake City, UT",United States,84116,America/Denver (UTC:-06:00)
SMF1,AR Sortable,Active,38.68184,-121.57442,"4900 West Elkhorn Blvd, Sacramento, CA",United States,95835,America/Los_Angeles (UTC:-07:00)
STL8,AR Sortable,Active,38.80957,-90.57121,"4000 Premier Parkway South, St. Peters, MO",United States,63301,America/Chicago (UTC:-05:00)
SWF5,AR Sortable,Active,38.7946,-106.53484,"22 McBride Road, Slate Hill, NY",United States,10973,America/Denver (UTC:-06:00)
SYR1,AR Sortable,Active,43.12195,-76.20905,"7211 Morgan Rd, Clay, NY",United States,13090,America/New_York (UTC:-04:00)
TLH2,AR Sortable,Active,30.48727,-84.16823,"Mahan Drive and Thornton Road, Tallahassee, FL",United States,32308,America/New_York (UTC:-04:00)
TPA1,AR Sortable,Active,27.72721,-82.38768,"3350 Laurel Ridge Avenue, Ruskin, FL",United States,33570,America/New_York (UTC:-04:00)
TPA4,AR Sortable,Active,28.02852,-82.35314,"8727 Harney Rd, Temple Terrace, FL",United States,33637,America/New_York (UTC:-04:00)
TUL2,AR Sortable,Active,36.21286,-95.83965,"4040 North 125th East Avenue, Tulsa, OK",United States,74116,America/Chicago (UTC:-05:00)
TUS2,AR Sortable,Active,32.13141,-110.83818,"6701 South Kolb Road, Tucson, AZ",United States,85756,America/Phoenix (UTC:-07:00)
TYS1,AR Sortable,Active,35.83418,-83.9624,"625 Pine Lakes Dr., Louisville, TN",United States,37777,America/New_York (UTC:-04:00)
VGT1,AR Sortable,Active,36.27184,-115.04442,"5802 E. Tropical Pkwy North, Las Vegas, NV",United States,89115,America/Los_Angeles (UTC:-07:00)
AID2,ASU,Active,42.32142,-111.29689,"276 North 4th Street, Montpelier, ID",United States,83254,America/Boise (UTC:-06:00)
AKS5,ASU,Active,38.36503,-98.78823,"1315 Lincoln St and 3520 Lakin Ave, Great Bend, KS",United States,67530,America/Chicago (UTC:-05:00)
AKT1,ASU,Active,40.7568,-79.64065,"167 Northpointe Boulevard, Freeport, PA",United States,16229,America/New_York (UTC:-04:00)
AMO2,ASU,Active,40.07393,-93.59429,"2006 E 9th St., Trenton, MO",United States,64683,America/Chicago (UTC:-05:00)
ANC1,ASU,Active,34.87887,-76.90557,"218 East Main Street, Havelock, NC",United States,28532,America/New_York (UTC:-04:00)
ATN1,ASU,Active,36.48067,-87.88347,"1322 Donelson Parkway, Dover, TN",United States,37058,America/Chicago (UTC:-05:00)
ATN6,ASU,Active,37.24382,-83.17948,"1441 East Main Street, Hazard, KY",United States,41701,America/New_York (UTC:-04:00)
ATS1,ASU,Active,46.48945,-84.38081,"1301 W. Easterday Ave., Sault Ste. Marie, MI",United States,49783,America/Detroit (UTC:-04:00)
ATX2,ASU,Active,26.354,-98.77195,"5332 E US Highway 83, Rio Grande City, TX",United States,78582,America/Chicago (UTC:-05:00)
AWI5,ASU,Active,43.02215,-91.12005,"37735 US-18, Prairie du Chien, WI",United States,53821,America/Chicago (UTC:-05:00)
AWY2,ASU,Active,44.51731,-109.02293,"2101 Roger Sedam Dr, Cody, WY",United States,82414,America/Denver (UTC:-06:00)
PKG_HULL1_AGA2,ASU,Active,34.04392,-83.29686,"7564 U.S. 29, Hull, GA",United States,30646,America/New_York (UTC:-04:00)
PKG_SNYDER1_AMH7,ASU,Active,32.69803,-100.93275,"3000 Towle Park Road, Snyder, TX",United States,79549,America/Chicago (UTC:-05:00)
JBW4,Books,Active,39.19204,-77.2452,"20936 Germantown Road, Germantown, MD",United States,20876,America/New_York (UTC:-04:00)
JJF1,Books,Active,40.74902,-73.9853,"7 W 34th Street, New York, NY",United States,10001,America/New_York (UTC:-04:00)
SAL4-1,Build to Suit,Active,38.7946,-106.53484,"Highway 59 and Neal Road, Loxley, AL",United States,,America/Denver (UTC:-06:00)
ISP33,Career Center,Active,40.74251,-73.61563,"600 Old Country Road, Garden City, NY",United States,11530,America/New_York (UTC:-04:00)
AZA2,Command Center,Active,33.45358,-112.35734,"555 North Litchfield Road, Goodyear, AZ",United States,85338,America/Phoenix (UTC:-07:00)
DAB4,Delivery Station,Active,42.93327,-74.2377,"1785 State Highway 5S, Amsterdam, NY",United States,12010,America/New_York (UTC:-04:00)
DAB5,Delivery Station,Active,40.67334,-74.0148,"280 Richards Street, Brooklyn, NY",United States,11231,America/New_York (UTC:-04:00)
DAB8,Delivery Station,Active,40.84713,-72.87451,"100 Precision Drive, Shirley, NY",United States,11967,America/New_York (UTC:-04:00)
DAE1,Delivery Station,Active,40.68043,-75.35742,"2595 Brodhead Road, Bethlehem, PA",United States,18020,America/New_York (UTC:-04:00)
DAE3,Delivery Station,Active,40.95202,-76.03939,"2150 North Park Drive, Hazle Township, PA",United States,18202,America/New_York (UTC:-04:00)
DAE7,Delivery Station,Active,40.3786,-79.83198,"833 E Pittsburgh McKeesport Rd, North Versailles, PA",United States,15137,America/New_York (UTC:-04:00)
DAN8,Delivery Station,Active,42.7043,-74.31123,"232 New York 30A, Schoharie, NY",United States,12157,America/New_York (UTC:-04:00)
DAS7,Delivery Station,Active,42.50977,-70.89879,"20 Colonial Road, Salem, MA",United States,1970,America/New_York (UTC:-04:00)
DAS8,Delivery Station,Active,42.56172,-71.13999,"100-110 Fordham Road, Wilmington, MA",United States,1887,America/New_York (UTC:-04:00)
DAS9,Delivery Station,Active,41.96894,-70.70669,"50 Prestige Way, Plymouth, MA",United States,2360,America/New_York (UTC:-04:00)
DAT3,Delivery Station,Active,33.62248,-84.47975,"2750 Sullivan Road, College Park, GA",United States,30337,America/New_York (UTC:-04:00)
DAT9,Delivery Station,Active,33.60128,-84.61272,"5705 Campbellton Fairburn Road, Fairburn, GA",United States,30213,America/New_York (UTC:-04:00)
DAU1,Delivery Station,Active,30.44929,-97.70762,"4616 West Howard Lane, Austin, TX",United States,78728,America/Chicago (UTC:-05:00)
DAU2,Delivery Station,Active,30.20662,-97.70365,"7000 Metropolis Drive, Austin, TX",United States,78744,America/Chicago (UTC:-05:00)
DAU5,Delivery Station,Active,30.09119,-97.80421,"14801 Campo Del Sol Parkway, Buda, TX",United States,78610,America/Chicago (UTC:-05:00)
DAU7,Delivery Station,Active,30.54683,-97.69708,"3150 Chisholm Trail Road, Round Rock, TX",United States,78681,America/Chicago (UTC:-05:00)
DAX3,Delivery Station,Active,34.2398,-118.58546,"20730 Prairie Street, Chatsworth, CA",United States,91311,America/Los_Angeles (UTC:-07:00)
DAX5,Delivery Station,Active,34.01513,-117.95533,"15930 Valley Boulevard, City of Industry, CA",United States,91744,America/Los_Angeles (UTC:-07:00)
DAX7,Delivery Station,Active,33.94859,-118.17568,"9350 Rayo Avenue, South Gate, CA",United States,90280,America/Los_Angeles (UTC:-07:00)
DAX8,Delivery Station,Active,34.59259,-118.1414,"600 West Technology Drive, Palmdale, CA",United States,93551,America/Los_Angeles (UTC:-07:00)
DAZ2,Delivery Station,Active,33.41975,-112.03769,"2050 East Riverview Drive, Phoenix, AZ",United States,85034,America/Phoenix (UTC:-07:00)
DBA5,Delivery Station,Active,38.9153,-76.90719,"5801 Columbia Park Rd, Hyattsville, MD",United States,20785,America/New_York (UTC:-04:00)
DBA7,Delivery Station,Active,39.60016,-77.79536,"16604 Industrial Lane, Williamsport, MD",United States,21795,America/New_York (UTC:-04:00)
DBA8,Delivery Station,Active,39.17087,-76.72524,"7021 Dorsey Road, Hanover, MD",United States,21076,America/New_York (UTC:-04:00)
DBC3,Delivery Station,Active,41.9541,-71.13243,"800 John Quincy Adams Road, Taunton, MA",United States,2780,America/New_York (UTC:-04:00)
DBK1,Delivery Station,Active,40.7624,-73.90129,"26-15 Brooklyn-Queens Expressway, Woodside, NY",United States,11377,America/New_York (UTC:-04:00)
DBK4,Delivery Station,Active,40.71983,-73.91415,"Block 2610, Lot 336, 55-15 Grand Avenue, Maspeth, NY",United States,11378,America/New_York (UTC:-04:00)
DBK6,Delivery Station,Active,40.66318,-73.87735,"2300 Linden Blvd, Brooklyn, NY",United States,11208,America/New_York (UTC:-04:00)
DBL1,Delivery Station,Active,41.65037,-72.91288,"71 Horizon Drive, Bristol, CT",United States,6010,America/New_York (UTC:-04:00)
DBL8,Delivery Station,Active,41.41123,-73.40612,"8-24 Old Sherman Turnpike, Danbury, CT",United States,6810,America/New_York (UTC:-04:00)
DBM3,Delivery Station,Active,30.55501,-88.21159,"6735 Trippel Rd, Mobile, AL",United States,36582,America/Chicago (UTC:-05:00)
DBM5,Delivery Station,Active,33.53277,-86.72429,"7600 Crestwood Boulevard, Birmingham, AL",United States,35210,America/Chicago (UTC:-05:00)
DBO1,Delivery Station,Active,42.39361,-71.05395,"201 Beacham Street, Everett, MA",United States,2149,America/New_York (UTC:-04:00)
DBO6,Delivery Station,Active,42.7922,-71.52935,"10 State Street, Nashua, NH",United States,03063-1012,America/New_York (UTC:-04:00)
DBO7,Delivery Station,Active,42.17579,-72.64753,"161 Lower Westfield Road, Holyoke, MA",United States,1040,America/New_York (UTC:-04:00)
DBO9,Delivery Station,Active,41.90783,-70.95581,"30 Commerce Boulevard, Middleborough, MA",United States,2346,America/New_York (UTC:-04:00)
DBU1,Delivery Station,Active,43.00016,-78.90969,"800 Riverwalk Parkway, Tonawanda, NY",United States,14150,America/New_York (UTC:-04:00)
DBU2,Delivery Station,Active,43.0759,-76.04721,"6834 Kirkville Rd, E Syracuse, NY",United States,13057,America/New_York (UTC:-04:00)
DBU3,Delivery Station,Active,40.74776,-73.62176,"2 Westbury Avenue, Carle Place, NY",United States,11514,America/New_York (UTC:-04:00)
DBU7,Delivery Station,Active,42.77623,-78.85298,"3920 Bayview Road, Hamburg, NY",United States,14219,America/New_York (UTC:-04:00)
DBU9,Delivery Station,Active,42.79964,-73.73044,"1 Mustang Dr, Cohoes, NY",United States,12047,America/New_York (UTC:-04:00)
DCB2,Delivery Station,Active,42.02365,-71.24554,"560 West Street, Mansfield, MA",United States,2048,America/New_York (UTC:-04:00)
DCB4,Delivery Station,Active,42.20965,-71.17626,"750 Everett Street, Norwood, MA",United States,2062,America/New_York (UTC:-04:00)
DCB8,Delivery Station,Active,42.10202,-71.45365,"351 Maple Street, Bellingham, MA",United States,2019,America/New_York (UTC:-04:00)
DCD6,Delivery Station,Active,35.18596,-80.92965,"4226 Beam Road, Charlotte, NC",United States,28217,America/New_York (UTC:-04:00)
DCH2_SUBLEASE,Delivery Station,Active,42.00928,-87.76258,"8220 N Austin Ave, Morton Grove, IL",United States,60053,America/Chicago (UTC:-05:00)
DCH6,Delivery Station,Active,41.61742,-88.11517,"200 - 206 South Pinnacle Drive, Romeoville, IL",United States,60446,America/Chicago (UTC:-05:00)
DCH7,Delivery Station,Active,42.06839,-88.28351,"250 Airport Rd, Elgin, IL",United States,60123,America/Chicago (UTC:-05:00)
DCH8,Delivery Station,Active,41.90583,-87.83872,"1825 North 5th Ave, Bldg 3, Melrose Park, IL",United States,60160,America/Chicago (UTC:-05:00)
DCK1,Delivery Station,Active,37.81275,-121.26028,"2403 West Louise Avenue, Manteca, CA",United States,95337,America/Los_Angeles (UTC:-07:00)
DCK6,Delivery Station,Active,37.74233,-122.399,"749 Toland St, San Francisco, CA",United States,94124,America/Los_Angeles (UTC:-07:00)
DCL2,Delivery Station,Active,41.06279,-81.42445,"2823 Gilchrist Road, Akron, OH",United States,44305,America/New_York (UTC:-04:00)
DCL3,Delivery Station,Active,41.09612,-80.88211,"12111 DeBartolo Drive, North Jackson, OH",United States,44451,America/New_York (UTC:-04:00)
DCL4,Delivery Station,Active,41.42161,-81.50454,"24800 Miles Road, Bedford Heights, OH",United States,44146,America/New_York (UTC:-04:00)
DCL5,Delivery Station,Active,41.60263,-83.66804,"2000 - 2040 S Reynolds Rd, Toledo, OH",United States,43614,America/New_York (UTC:-04:00)
DCL7,Delivery Station,Active,41.47526,-81.76123,"10801 Madison Avenue, Cleveland, OH",United States,44102,America/New_York (UTC:-04:00)
DCL9,Delivery Station,Active,41.43992,-81.76153,"10575 Memphis Avenue, Brooklyn, OH",United States,44144,America/New_York (UTC:-04:00)
DCM2,Delivery Station,Active,39.71933,-84.151,"1930 Composite Drive, Kettering, OH",United States,45420,America/New_York (UTC:-04:00)
DCM3,Delivery Station,Active,41.35083,-81.45811,"43500 Victory Parkway, Glenwillow, OH",United States,44139,America/New_York (UTC:-04:00)
DCM5,Delivery Station,Active,39.9676,-82.72359,"8591 Mink Street, Pataskala, OH",United States,43602,America/New_York (UTC:-04:00)
DCM6,Delivery Station,Active,39.83606,-82.96733,"6201 Collings DR, Lockbourne, OH",United States,43137,America/New_York (UTC:-04:00)
DCN2,Delivery Station,Active,39.97898,-82.94903,"510 Sunbury RD & 525 N Nelson RD, Columbus, OH",United States,43219,America/New_York (UTC:-04:00)
DCS3,Delivery Station,Active,38.7693,-104.71403,"4303 Grinnell Boulevard, Colorado Springs, CO",United States,80911,America/Denver (UTC:-06:00)
DCS6,Delivery Station,Active,38.8988,-104.83905,"4607-4725 Forge Rd, Colorado Springs, CO",United States,80907,America/Denver (UTC:-06:00)
DCW8,Delivery Station,Active,35.33323,-119.04161,"3400-3600 Wilson Rd, Bakersfield, CA",United States,93309,America/Los_Angeles (UTC:-07:00)
DCX1,Delivery Station,Active,33.95817,-117.45252,"7227 Central Avenue, Riverside, CA",United States,92504,America/Los_Angeles (UTC:-07:00)
DCX2,Delivery Station,Active,33.62152,-117.67958,"25725 Jeronimo Road, Mission Viejo, CA",United States,92691,America/Los_Angeles (UTC:-07:00)
DCX5,Delivery Station,Active,37.33521,-121.85441,"970 McLaughlin Avenue, San Jose, CA",United States,95122,America/Los_Angeles (UTC:-07:00)
DCX7,Delivery Station,Active,33.84853,-118.29299,"950, 970 & 990 Francisco Street, Torrance, CA",United States,90501,America/Los_Angeles (UTC:-07:00)
DCX8,Delivery Station,Active,33.85194,-117.975,"1256 North Magnolia Avenue, Anaheim, CA",United States,92801,America/Los_Angeles (UTC:-07:00)
DCY1,Delivery Station,Active,41.87814,-72.69396,"100 Helmsford Way, Windsor, CT",United States,6095,America/New_York (UTC:-04:00)
DCY2,Delivery Station,Active,41.65657,-71.91329,"137 Lathrop Road, Plainfield, CT",United States,6374,America/New_York (UTC:-04:00)
DCY9,Delivery Station,Active,41.27789,-72.98349,"48 Boston Post Road, Orange, CT",United States,6477,America/New_York (UTC:-04:00)
DDA9,Delivery Station,Active,32.72259,-97.48973,"3601 San Jacinto Drive & 3700 San Jacinto Drive, Fort Worth, TX",United States,76116,America/Chicago (UTC:-05:00)
DDC3,Delivery Station,Active,38.79968,-77.16842,"5617 Industrial Drive, Springfield, VA",United States,22151,America/New_York (UTC:-04:00)
DDC4,Delivery Station,Active,38.98653,-77.47519,"44301 Mercure Circle, Sterling, VA",United States,20166,America/New_York (UTC:-04:00)
DDC6,Delivery Station,Active,38.80226,-77.14245,"6295 Edsall Rd, Alexandria, VA",United States,22312,America/New_York (UTC:-04:00)
DDC9,Delivery Station,Active,38.79739,-77.59482,"5533 Wellington Road, Gainesville, VA",United States,20155,America/New_York (UTC:-04:00)
DDE6,Delivery Station,Active,39.80808,-104.97277,"6150 Downing Street, Denver, CO",United States,80216,America/Denver (UTC:-06:00)
DDE8,Delivery Station,Active,40.43133,-105.00881,"4555 E 37th St., Loveland, CO",United States,80528,America/Denver (UTC:-06:00)
DDE9,Delivery Station,Active,39.81446,-104.99912,"W 64th Ave & Huron St., Denver, CO",United States,80221,America/Denver (UTC:-06:00)
DDF1,Delivery Station,Active,33.02323,-96.98139,"1303 Ridgeview Drive & 1600 S. Stemmons Freeway, Lewisville, TX",United States,75057,America/Chicago (UTC:-05:00)
DDF2,Delivery Station,Active,32.73205,-96.60607,"12809 Eastgate Drive, Balch Springs, TX",United States,75181,America/Chicago (UTC:-05:00)
DDF4,Delivery Station,Active,32.53856,-97.14581,"651 Klein Tools Blvd., Mansfield, TX",United States,76063,America/Chicago (UTC:-05:00)
DDF5,Delivery Station,Active,33.01278,-97.28008,"15501 N Beach ST, Fort Worth, TX",United States,76177,America/Chicago (UTC:-05:00)
DDF9,Delivery Station,Active,32.91989,-96.4466,"Justin Rd and Townsend Rd, Rockwall, TX",United States,75087,America/Chicago (UTC:-05:00)
DDM5,Delivery Station,Active,42.22025,-83.68249,"4700 Carpenter Rd, Ypsilanti, MI",United States,48197,America/Detroit (UTC:-04:00)
DDO6,Delivery Station,Active,33.80515,-118.33439,"2751 Skypark Drive, Torrance, CA",United States,90505,America/Los_Angeles (UTC:-07:00)
DDP1,Delivery Station,Active,40.0716,-75.01585,"2900 Grant Ave, Philadelphia, PA",United States,19114,America/New_York (UTC:-04:00)
DDP3,Delivery Station,Active,39.91966,-75.23627,"6901 Elmwood Ave, Philadelphia, PA",United States,19142,America/New_York (UTC:-04:00)
DDP5,Delivery Station,Active,40.12226,-74.83876,"6300 South Bristol Pike, Levittown, PA",United States,19057,America/New_York (UTC:-04:00)
DDP7,Delivery Station,Active,40.08281,-74.91708,"3750 State Road, Bensalem, PA",United States,19020,America/New_York (UTC:-04:00)
DDP9,Delivery Station,Active,40.11325,-74.96697,"3025 Meeting House Road, Philadelphia, PA",United States,19154,America/New_York (UTC:-04:00)
DDT1,Delivery Station,Active,42.4742,-83.09324,"1400 East Ten Mile Road, Hazel Park, MI",United States,48030,America/Detroit (UTC:-04:00)
DDT3,Delivery Station,Active,42.49764,-83.56933,"28415 Automation Drive, Wixom, MI",United States,48393,America/Detroit (UTC:-04:00)
DDT4,Delivery Station,Active,42.71049,-84.65425,"7009 West Mount Hope Road, Lansing, MI",United States,48917,America/Detroit (UTC:-04:00)
DDT6,Delivery Station,Active,42.64676,-83.25184,"1300 Featherstone Road, Pontiac, MI",United States,48342,America/Detroit (UTC:-04:00)
DDT9,Delivery Station,Active,42.26557,-83.51806,"Michigan Ave, Canton, MI",United States,,America/Detroit (UTC:-04:00)
DDV2,Delivery Station,Active,39.92708,-104.97358,"900 East 128th Avenue, Thornton, CO",United States,80241,America/Denver (UTC:-06:00)
DDV3,Delivery Station,Active,39.98504,-104.99305,"400 West 160th Avenue, Broomfield, CO",United States,80023,America/Denver (UTC:-06:00)
DDV4,Delivery Station,Active,39.55684,-104.84215,"Liberty Blvd and S Peoria St, Centennial, CO",United States,,America/Denver (UTC:-06:00)
DDV5,Delivery Station,Active,39.75651,-104.75526,"2889 Himalaya Road, Aurora, CO",United States,80011,America/Denver (UTC:-06:00)
DDW1,Delivery Station,Active,39.09148,-76.89657,"14601 Sweitzer Lane, Laurel, MD",United States,20707,America/New_York (UTC:-04:00)
DDW7,Delivery Station,Active,39.02556,-76.9129,"10406 Tucker Street, Beltsville, MD",United States,20705,America/New_York (UTC:-04:00)
DDX2,Delivery Station,Active,33.17475,-96.59635,"1398 Industrial Boulevard, McKinney, TX",United States,75069,America/Chicago (UTC:-05:00)
DDX6,Delivery Station,Active,33.21404,-96.81,"16399 Gateway Path, Frisco, TX",United States,75078,America/Chicago (UTC:-05:00)
DDX7,Delivery Station,Active,32.73467,-96.41043,"Highway 80 and Gateway Boulevard, Forney, TX",United States,75126,America/Chicago (UTC:-05:00)
DEB2,Delivery Station,Active,41.80652,-72.61203,"240 Ellington Rd, South Windsor, CT",United States,6074,America/New_York (UTC:-04:00)
DEW5,Delivery Station,Active,40.28458,-74.70293,"10 Princess Road, Lawrence Township, NJ",United States,8648,America/New_York (UTC:-04:00)
DEY3,Delivery Station,Active,40.76285,-73.55103,"1198 Prospect Avenue, Westbury, NY",United States,11590,America/New_York (UTC:-04:00)
DEY6,Delivery Station,Active,40.26666,-74.43489,"6 Farrington Boulevard, Monroe Township, NJ",United States,8831,America/New_York (UTC:-04:00)
DFA5,Delivery Station,Active,37.64981,-122.39326,"400-438 Littlefield Avenue, South San Francisco, CA",United States,94080,America/Los_Angeles (UTC:-07:00)
DFH1,Delivery Station,Active,26.20598,-80.16201,"6499 NW 12 Ave, Fort Lauderdale, FL",United States,33309,America/New_York (UTC:-04:00)
DFH3,Delivery Station,Active,28.12421,-80.68579,"3700 Sarno Road, Melbourne, FL",United States,32901,America/New_York (UTC:-04:00)
DFH4,Delivery Station,Active,25.90325,-80.37869,"10910 NW 144th St, Hialeah Gardens, FL",United States,33018,America/New_York (UTC:-04:00)
DFH7,Delivery Station,Active,27.21963,-80.4087,"13450 SW Anthony F Sansone Sr. Blvd, St Lucie, FL",United States,34953,America/New_York (UTC:-04:00)
DFL3,Delivery Station,Active,29.71506,-82.35207,"2121 North 67th Place, Gainesville, FL",United States,32606,America/New_York (UTC:-04:00)
DFL4,Delivery Station,Active,28.58397,-81.4398,"4401 Seaboard Rd, Orlando, FL",United States,32808,America/New_York (UTC:-04:00)
DFL5,Delivery Station,Active,28.68885,-81.56477,"2050 Shelby Industrial Drive, Apopka, FL",United States,32703,America/New_York (UTC:-04:00)
DFL7,Delivery Station,Active,28.15036,-81.88669,"8100 FL-33, Lakeland, FL",United States,33809,America/New_York (UTC:-04:00)
DFL8,Delivery Station,Active,28.6334,-81.83399,"19961 Independence Boulevard, Groveland, FL",United States,34736,America/New_York (UTC:-04:00)
DFM3,Delivery Station,Active,27.11274,-82.37529,"770 Commerce Drive, Venice, FL",United States,34292,America/New_York (UTC:-04:00)
DFM4,Delivery Station,Active,26.15332,-81.68847,"8760 Davis Boulevard, Naples, FL",United States,34111,America/New_York (UTC:-04:00)
DFM5,Delivery Station,Active,27.40097,-82.53643,"1900 and 2200 Tallevast Road, Sarasota, FL",United States,34243,America/New_York (UTC:-04:00)
DFO2,Delivery Station,Active,38.01072,-121.74845,"4000 Wilbur Ave, Oakley, CA",United States,94561,America/Los_Angeles (UTC:-07:00)
DFO3,Delivery Station,Active,37.70518,-121.70626,"400 Longfellow Court, Livermore, CA",United States,94550,America/Los_Angeles (UTC:-07:00)
DFO9,Delivery Station,Active,38.20467,-122.26795,"300 Boone Drive, American Canyon, CA",United States,94503,America/Los_Angeles (UTC:-07:00)
DFT4,Delivery Station,Active,33.8026,-84.44802,"1700 Thomas St NW, Atlanta, GA",United States,30318,America/New_York (UTC:-04:00)
DFX3,Delivery Station,Active,33.94953,-118.38238,"5760 96th Street, Los Angeles, CA",United States,90045,America/Los_Angeles (UTC:-07:00)
DFX4,Delivery Station,Active,34.47387,-117.33101,"15272 Bear Valley Rd, Victorville, CA",United States,92395,America/Los_Angeles (UTC:-07:00)
DFX9,Delivery Station,Active,33.74578,-118.03933,"14952 Bolsa Chica St, Huntington Beach, CA",United States,92647,America/Los_Angeles (UTC:-07:00)
DGC3,Delivery Station,Active,35.56931,-97.48038,"1803E Britton RD, Oklahoma City, OK",United States,73131,America/Chicago (UTC:-05:00)
